,Cluster,Motif,Influe
22809,MAG,"(36, 67)",-0.92371523
22810,MT,"(36, 67)",0.4039056
22811,Muscle,"(36, 67)",0.78765285
22812,Neuron,"(36, 67)",-1.0994619
22813,Proliferating,"(36, 67)",0.52246296
22814,Epithelial,"(36, 68)",-0.91047806
22815,FatBody,"(36, 68)",1.4744644
22816,Follicle,"(36, 68)",0.18548006
22817,Germ,"(36, 68)",1.4711034
22818,Gut,"(36, 68)",0.56663066
22819,Hemocytes,"(36, 68)",0.32807195
22820,MAG,"(36, 68)",-0.84995943
22821,MT,"(36, 68)",0.6102134
22822,Muscle,"(36, 68)",0.76879334
22823,Neuron,"(36, 68)",-1.0670252
22824,Proliferating,"(36, 68)",0.5217849
22825,Epithelial,"(36, 69)",-1.065556
22826,FatBody,"(36, 69)",1.1242142
22827,Follicle,"(36, 69)",0.2961183
22828,Germ,"(36, 69)",1.5428822
22829,Gut,"(36, 69)",0.3886018
22830,Hemocytes,"(36, 69)",0.26441008
22831,MAG,"(36, 69)",-0.92319506
22832,MT,"(36, 69)",0.46936232
22833,Muscle,"(36, 69)",0.75983524
22834,Neuron,"(36, 69)",-1.1836207
22835,Proliferating,"(36, 69)",0.55249715
22836,Epithelial,"(36, 70)",-1.1139405
22837,FatBody,"(36, 70)",1.0188739
22838,Follicle,"(36, 70)",0.39685234
22839,Germ,"(36, 70)",1.5254304
22840,Gut,"(36, 70)",0.24741884
22841,Hemocytes,"(36, 70)",0.15898743
22842,MAG,"(36, 70)",-0.93964416
22843,MT,"(36, 70)",0.35278642
22844,Muscle,"(36, 70)",0.6016241
22845,Neuron,"(36, 70)",-1.2880116
22846,Proliferating,"(36, 70)",0.36677527
22847,Epithelial,"(36, 71)",-1.0787387
22848,FatBody,"(36, 71)",1.0737767
22849,Follicle,"(36, 71)",0.35591573
22850,Germ,"(36, 71)",1.5784569
22851,Gut,"(36, 71)",0.21565692
22852,Hemocytes,"(36, 71)",0.20629588
22853,MAG,"(36, 71)",-1.0104605
22854,MT,"(36, 71)",0.37681904
22855,Muscle,"(36, 71)",0.6781541
22856,Neuron,"(36, 71)",-1.198971
22857,Proliferating,"(36, 71)",0.36408892
22858,Epithelial,"(36, 72)",-1.1599667
22859,FatBody,"(36, 72)",0.9918072
22860,Follicle,"(36, 72)",0.4212157
22861,Germ,"(36, 72)",1.4792329
22862,Gut,"(36, 72)",0.13945954
22863,Hemocytes,"(36, 72)",0.12099185
22864,MAG,"(36, 72)",-0.6574352
22865,MT,"(36, 72)",0.29254454
22866,Muscle,"(36, 72)",0.5817283
22867,Neuron,"(36, 72)",-1.2875127
22868,Proliferating,"(36, 72)",0.40926507
22869,Epithelial,"(36, 73)",-1.0726179
22870,FatBody,"(36, 73)",0.9464026
22871,Follicle,"(36, 73)",0.4118092
22872,Germ,"(36, 73)",1.5795583
22873,Gut,"(36, 73)",0.22300194
22874,Hemocytes,"(36, 73)",0.21658048
22875,MAG,"(36, 73)",-0.95669514
22876,MT,"(36, 73)",0.3089745
22877,Muscle,"(36, 73)",0.49605748
22878,Neuron,"(36, 73)",-1.3413999
22879,Proliferating,"(36, 73)",0.3481718
22880,Epithelial,"(36, 74)",-1.2497162
22881,FatBody,"(36, 74)",1.1642884
22882,Follicle,"(36, 74)",0.33043087
22883,Germ,"(36, 74)",1.5282166
22884,Gut,"(36, 74)",0.175982
22885,Hemocytes,"(36, 74)",0.061279397
22886,MAG,"(36, 74)",-0.8430146
22887,MT,"(36, 74)",0.414084
22888,Muscle,"(36, 74)",0.929247
22889,Neuron,"(36, 74)",-1.0321697
22890,Proliferating,"(36, 74)",0.51963115
22891,Epithelial,"(36, 75)",-1.238767
22892,FatBody,"(36, 75)",1.3723652
22893,Follicle,"(36, 75)",0.22035137
22894,Germ,"(36, 75)",1.6176231
22895,Gut,"(36, 75)",0.3603068
22896,Hemocytes,"(36, 75)",0.22703993
22897,MAG,"(36, 75)",-0.32370883
22898,MT,"(36, 75)",0.5615829
22899,Muscle,"(36, 75)",0.9648423
22900,Neuron,"(36, 75)",-0.9838591
22901,Proliferating,"(36, 75)",0.6730012
22902,Epithelial,"(36, 76)",-0.8362966
22903,FatBody,"(36, 76)",1.3697981
22904,Follicle,"(36, 76)",0.21873818
22905,Germ,"(36, 76)",1.6476065
22906,Gut,"(36, 76)",0.4498729
22907,Hemocytes,"(36, 76)",0.41680264
22908,MAG,"(36, 76)",-1.0259416
22909,MT,"(36, 76)",0.52562
22910,Muscle,"(36, 76)",0.556028
22911,Neuron,"(36, 76)",-1.0971729
22912,Proliferating,"(36, 76)",0.22521175
22913,Epithelial,"(36, 78)",-1.1938268
22914,FatBody,"(36, 78)",1.2175003
22915,Follicle,"(36, 78)",0.24658494
22916,Germ,"(36, 78)",1.7125791
22917,Gut,"(36, 78)",0.24587473
22918,Hemocytes,"(36, 78)",0.13825686
22919,MAG,"(36, 78)",-0.7938255
22920,MT,"(36, 78)",0.5041996
22921,Muscle,"(36, 78)",0.99511194
22922,Neuron,"(36, 78)",-1.010444
22923,Proliferating,"(36, 78)",0.50645053
22924,Epithelial,"(36, 79)",-1.0391682
22925,FatBody,"(36, 79)",1.3207228
22926,Follicle,"(36, 79)",0.22513078
22927,Germ,"(36, 79)",1.7817491
22928,Gut,"(36, 79)",0.50274056
22929,Hemocytes,"(36, 79)",0.32203963
22930,MAG,"(36, 79)",-0.622408
22931,MT,"(36, 79)",0.57588464
22932,Muscle,"(36, 79)",0.7351001
22933,Neuron,"(36, 79)",-1.2399011
22934,Proliferating,"(36, 79)",0.49033573
22935,Epithelial,"(36, 81)",-1.0391765
22936,FatBody,"(36, 81)",0.95810443
22937,Follicle,"(36, 81)",0.408704
22938,Germ,"(36, 81)",1.5501643
22939,Gut,"(36, 81)",0.27914855
22940,Hemocytes,"(36, 81)",0.19421087
22941,MAG,"(36, 81)",-0.91527593
22942,MT,"(36, 81)",0.28107965
22943,Muscle,"(36, 81)",0.43584934
22944,Neuron,"(36, 81)",-1.3532715
22945,Proliferating,"(36, 81)",0.32308465
22946,Epithelial,"(36, 82)",-0.74096686
22947,FatBody,"(36, 82)",1.299322
22948,Follicle,"(36, 82)",0.25656834
22949,Germ,"(36, 82)",1.5751565
22950,Gut,"(36, 82)",0.6014242
22951,Hemocytes,"(36, 82)",0.44318083
22952,MAG,"(36, 82)",-0.8600068
22953,MT,"(36, 82)",0.49447644
22954,Muscle,"(36, 82)",0.3309745
22955,Neuron,"(36, 82)",-1.3268547
22956,Proliferating,"(36, 82)",0.27124754
22957,Epithelial,"(36, 83)",-1.3699503
22958,FatBody,"(36, 83)",0.8749706
22959,Follicle,"(36, 83)",0.3945124
22960,Germ,"(36, 83)",1.5556215
22961,Gut,"(36, 83)",-0.15176289
22962,Hemocytes,"(36, 83)",-0.1527103
22963,MAG,"(36, 83)",-1.076565
22964,MT,"(36, 83)",0.2710813
22965,Muscle,"(36, 83)",1.039387
22966,Neuron,"(36, 83)",-0.8458203
22967,Proliferating,"(36, 83)",0.3981671
22968,Epithelial,"(36, 84)",-0.4131353
22969,FatBody,"(36, 84)",1.0769132
22970,Follicle,"(36, 84)",-0.0758266
22971,Germ,"(36, 84)",1.8993793
22972,Gut,"(36, 84)",-0.13144249
22973,Hemocytes,"(36, 84)",-0.41309342
22974,MAG,"(36, 84)",-0.38451612
22975,MT,"(36, 84)",0.45339078
22976,Muscle,"(36, 84)",0.5333245
22977,Neuron,"(36, 84)",-0.41060734
22978,Proliferating,"(36, 84)",-0.2087413
22979,Epithelial,"(36, 85)",-1.476178
22980,FatBody,"(36, 85)",-0.31214994
22981,Follicle,"(36, 85)",0.43048707
22982,Germ,"(36, 85)",0.7598075
22983,Gut,"(36, 85)",-1.1671404
22984,Hemocytes,"(36, 85)",-0.9748828
22985,MAG,"(36, 85)",-0.8860426
22986,MT,"(36, 85)",-0.39029372
22987,Muscle,"(36, 85)",1.1766618
22988,Neuron,"(36, 85)",0.36242476
22989,Proliferating,"(36, 85)",0.20769784
22990,Epithelial,"(36, 86)",-1.1332545
22991,FatBody,"(36, 86)",1.0923579
22992,Follicle,"(36, 86)",0.40442243
22993,Germ,"(36, 86)",1.5019627
22994,Gut,"(36, 86)",0.19985709
22995,Hemocytes,"(36, 86)",0.12947154
22996,MAG,"(36, 86)",-0.8322157
22997,MT,"(36, 86)",0.34803677
22998,Muscle,"(36, 86)",0.59699893
22999,Neuron,"(36, 86)",-1.2821553
23000,Proliferating,"(36, 86)",0.3558556
23001,Epithelial,"(36, 87)",-0.7057604
23002,FatBody,"(36, 87)",1.1221672
23003,Follicle,"(36, 87)",0.23646556
23004,Germ,"(36, 87)",1.6327215
23005,Gut,"(36, 87)",0.78343344
23006,Hemocytes,"(36, 87)",0.7279625
23007,MAG,"(36, 87)",-0.18098426
23008,MT,"(36, 87)",0.57136446
23009,Muscle,"(36, 87)",0.21612057
23010,Neuron,"(36, 87)",-1.5553049
23011,Proliferating,"(36, 87)",0.59958684
23012,Epithelial,"(36, 88)",-0.69177264
23013,FatBody,"(36, 88)",1.3203088
23014,Follicle,"(36, 88)",0.23927262
23015,Germ,"(36, 88)",1.5211011
23016,Gut,"(36, 88)",0.69143134
23017,Hemocytes,"(36, 88)",0.5037711
23018,MAG,"(36, 88)",-0.7254958
23019,MT,"(36, 88)",0.5688886
23020,Muscle,"(36, 88)",0.3250928
23021,Neuron,"(36, 88)",-1.3939542
23022,Proliferating,"(36, 88)",0.30917552
23023,Epithelial,"(36, 89)",-1.2752469
23024,FatBody,"(36, 89)",1.0724143
23025,Follicle,"(36, 89)",0.29719105
23026,Germ,"(36, 89)",1.5675546
23027,Gut,"(36, 89)",0.061028443
23028,Hemocytes,"(36, 89)",-0.027926434
23029,MAG,"(36, 89)",-1.0779407
23030,MT,"(36, 89)",0.40866727
23031,Muscle,"(36, 89)",1.0745703
23032,Neuron,"(36, 89)",-0.81284237
23033,Proliferating,"(36, 89)",0.4743828
23034,Epithelial,"(36, 90)",-1.0499747
23035,FatBody,"(36, 90)",1.3165206
23036,Follicle,"(36, 90)",0.2552798
23037,Germ,"(36, 90)",1.7588212
23038,Gut,"(36, 90)",0.4618039
23039,Hemocytes,"(36, 90)",0.34433123
23040,MAG,"(36, 90)",-0.724885
23041,MT,"(36, 90)",0.5653591
23042,Muscle,"(36, 90)",0.6793076
23043,Neuron,"(36, 90)",-1.2347881
23044,Proliferating,"(36, 90)",0.3715002
23045,Epithelial,"(36, 92)",-1.1002225
23046,FatBody,"(36, 92)",1.0806389
23047,Follicle,"(36, 92)",0.28840673
23048,Germ,"(36, 92)",1.5495101
23049,Gut,"(36, 92)",0.33699036
23050,Hemocytes,"(36, 92)",0.2508086
23051,MAG,"(36, 92)",-0.97115636
23052,MT,"(36, 92)",0.46386012
23053,Muscle,"(36, 92)",0.8173734
23054,Neuron,"(36, 92)",-1.1072638
23055,Proliferating,"(36, 92)",0.56837
23056,Epithelial,"(36, 94)",-1.1429826
23057,FatBody,"(36, 94)",1.1656759
23058,Follicle,"(36, 94)",0.26417455
23059,Germ,"(36, 94)",1.594452
23060,Gut,"(36, 94)",0.3005978
23061,Hemocytes,"(36, 94)",0.17403108
23062,MAG,"(36, 94)",-0.9814818
23063,MT,"(36, 94)",0.48344803
23064,Muscle,"(36, 94)",0.92186534
23065,Neuron,"(36, 94)",-0.99737364
23066,Proliferating,"(36, 94)",0.517161
23067,Epithelial,"(36, 95)",-0.81524515
23068,FatBody,"(36, 95)",1.202254
23069,Follicle,"(36, 95)",0.29477718
23070,Germ,"(36, 95)",1.5110958
23071,Gut,"(36, 95)",0.64591783
23072,Hemocytes,"(36, 95)",0.48459843
23073,MAG,"(36, 95)",-0.54883206
23074,MT,"(36, 95)",0.48988852
23075,Muscle,"(36, 95)",0.3303736
23076,Neuron,"(36, 95)",-1.4732742
23077,Proliferating,"(36, 95)",0.47117206
23078,Epithelial,"(36, 96)",1.4612391
23079,FatBody,"(36, 96)",-0.49734116
23080,Follicle,"(36, 96)",-0.4382449
23081,Germ,"(36, 96)",-1.7316868
23082,Gut,"(36, 96)",0.34004104
23083,Hemocytes,"(36, 96)",0.33220547
23084,MAG,"(36, 96)",0.28004238
23085,MT,"(36, 96)",-0.10949314
23086,Muscle,"(36, 96)",-1.0411994
23087,Neuron,"(36, 96)",0.82941186
23088,Proliferating,"(36, 96)",-0.5025399
23089,Epithelial,"(36, 97)",-0.9805513
23090,FatBody,"(36, 97)",0.6632324
23091,Follicle,"(36, 97)",0.33055833
23092,Germ,"(36, 97)",1.0095087
23093,Gut,"(36, 97)",-0.09105888
23094,Hemocytes,"(36, 97)",0.013717745
23095,MAG,"(36, 97)",-1.4683114
23096,MT,"(36, 97)",0.21722288
23097,Muscle,"(36, 97)",0.7993585
23098,Neuron,"(36, 97)",-0.5959711
23099,Proliferating,"(36, 97)",0.36750486
23100,Epithelial,"(36, 98)",-1.243603
23101,FatBody,"(36, 98)",1.2296727
23102,Follicle,"(36, 98)",0.23104191
23103,Germ,"(36, 98)",1.6348046
23104,Gut,"(36, 98)",0.22909665
23105,Hemocytes,"(36, 98)",0.0685542
23106,MAG,"(36, 98)",-0.88111943
23107,MT,"(36, 98)",0.5285981
23108,Muscle,"(36, 98)",1.0918244
23109,Neuron,"(36, 98)",-0.84690136
23110,Proliferating,"(36, 98)",0.51678306
23111,Epithelial,"(36, 99)",-0.8618494
23112,FatBody,"(36, 99)",1.066855
23113,Follicle,"(36, 99)",0.35886517
23114,Germ,"(36, 99)",1.5408437
23115,Gut,"(36, 99)",0.41241962
23116,Hemocytes,"(36, 99)",0.3725664
23117,MAG,"(36, 99)",-0.9909077
23118,MT,"(36, 99)",0.3206028
23119,Muscle,"(36, 99)",0.20537929
23120,Neuron,"(36, 99)",-1.3382226
23121,Proliferating,"(36, 99)",0.18749483
23122,Epithelial,"(36, 100)",-1.076646
23123,FatBody,"(36, 100)",1.2790319
23124,Follicle,"(36, 100)",0.26012558
23125,Germ,"(36, 100)",1.5759717
23126,Gut,"(36, 100)",0.41545606
23127,Hemocytes,"(36, 100)",0.2518335
23128,MAG,"(36, 100)",-0.8392861
23129,MT,"(36, 100)",0.5223349
23130,Muscle,"(36, 100)",0.82590854
23131,Neuron,"(36, 100)",-1.1312313
23132,Proliferating,"(36, 100)",0.52898806
23133,Epithelial,"(36, 101)",-1.3363132
23134,FatBody,"(36, 101)",0.72205013
23135,Follicle,"(36, 101)",0.47589782
23136,Germ,"(36, 101)",1.4686171
23137,Gut,"(36, 101)",-0.15655355
23138,Hemocytes,"(36, 101)",-0.14193794
23139,MAG,"(36, 101)",-0.97489667
23140,MT,"(36, 101)",0.15732357
23141,Muscle,"(36, 101)",0.83101445
23142,Neuron,"(36, 101)",-1.0535702
23143,Proliferating,"(36, 101)",0.4119949
23144,Epithelial,"(36, 102)",-0.7713305
23145,FatBody,"(36, 102)",0.8466469
23146,Follicle,"(36, 102)",0.4330208
23147,Germ,"(36, 102)",1.3309904
23148,Gut,"(36, 102)",0.16997555
23149,Hemocytes,"(36, 102)",0.295505
23150,MAG,"(36, 102)",-1.1999918
23151,MT,"(36, 102)",0.21025288
23152,Muscle,"(36, 102)",0.19146396
23153,Neuron,"(36, 102)",-1.3243474
23154,Proliferating,"(36, 102)",0.12592746
23155,Epithelial,"(36, 103)",-1.2202613
23156,FatBody,"(36, 103)",1.0939263
23157,Follicle,"(36, 103)",0.31487516
23158,Germ,"(36, 103)",1.5525849
23159,Gut,"(36, 103)",0.2029918
23160,Hemocytes,"(36, 103)",0.10366767
23161,MAG,"(36, 103)",-0.9917572
23162,MT,"(36, 103)",0.41622546
23163,Muscle,"(36, 103)",0.9192651
23164,Neuron,"(36, 103)",-1.0013256
23165,Proliferating,"(36, 103)",0.5412766
23166,Epithelial,"(36, 104)",-1.1611577
23167,FatBody,"(36, 104)",1.0529691
23168,Follicle,"(36, 104)",0.39103955
23169,Germ,"(36, 104)",1.5078024
23170,Gut,"(36, 104)",0.1920085
23171,Hemocytes,"(36, 104)",0.05299283
23172,MAG,"(36, 104)",-0.972745
23173,MT,"(36, 104)",0.3861907
23174,Muscle,"(36, 104)",0.7706951
23175,Neuron,"(36, 104)",-1.2199875
23176,Proliferating,"(36, 104)",0.43161646
23177,Epithelial,"(36, 106)",-0.91406024
23178,FatBody,"(36, 106)",-0.81029516
23179,Follicle,"(36, 106)",0.35870355
23180,Germ,"(36, 106)",0.17349765
23181,Gut,"(36, 106)",-0.93134296
23182,Hemocytes,"(36, 106)",-0.6255418
23183,MAG,"(36, 106)",-1.3251494
23184,MT,"(36, 106)",-0.35756862
23185,Muscle,"(36, 106)",0.6570252
23186,Neuron,"(36, 106)",0.30020922
23187,Proliferating,"(36, 106)",0.09467224
23188,Epithelial,"(36, 107)",-0.21816343
23189,FatBody,"(36, 107)",1.5452151
23190,Follicle,"(36, 107)",0.00225919
23191,Germ,"(36, 107)",1.0643135
23192,Gut,"(36, 107)",0.7493915
23193,Hemocytes,"(36, 107)",0.43423176
23194,MAG,"(36, 107)",-1.0711073
23195,MT,"(36, 107)",0.6798925
23196,Muscle,"(36, 107)",0.5526983
23197,Neuron,"(36, 107)",-0.77102244
23198,Proliferating,"(36, 107)",0.2922559
23199,Epithelial,"(36, 108)",-0.94825995
23200,FatBody,"(36, 108)",1.3723729
23201,Follicle,"(36, 108)",0.222916
23202,Germ,"(36, 108)",1.5671256
23203,Gut,"(36, 108)",0.649734
23204,Hemocytes,"(36, 108)",0.49347427
23205,MAG,"(36, 108)",-0.48598805
23206,MT,"(36, 108)",0.6288673
23207,Muscle,"(36, 108)",0.64899886
23208,Neuron,"(36, 108)",-1.3449601
23209,Proliferating,"(36, 108)",0.59812546
23210,Epithelial,"(36, 109)",-0.21672818
23211,FatBody,"(36, 109)",0.46152264
23212,Follicle,"(36, 109)",-0.06777157
23213,Germ,"(36, 109)",1.5059022
23214,Gut,"(36, 109)",-0.20280309
23215,Hemocytes,"(36, 109)",-0.21824813
23216,MAG,"(36, 109)",-0.21604747
23217,MT,"(36, 109)",-0.16821174
23218,Muscle,"(36, 109)",-0.20587136
23219,Neuron,"(36, 109)",-0.21752723
23220,Proliferating,"(36, 109)",-0.21824813
23221,Epithelial,"(36, 110)",-1.1852802
23222,FatBody,"(36, 110)",0.9645448
23223,Follicle,"(36, 110)",0.40431646
23224,Germ,"(36, 110)",1.5290613
23225,Gut,"(36, 110)",0.15792958
23226,Hemocytes,"(36, 110)",0.0780131
23227,MAG,"(36, 110)",-0.9253
23228,MT,"(36, 110)",0.2990926
23229,Muscle,"(36, 110)",0.7005456
23230,Neuron,"(36, 110)",-1.210847
23231,Proliferating,"(36, 110)",0.4444304
23232,Epithelial,"(36, 111)",-0.032538783
23233,FatBody,"(36, 111)",0.10950677
23234,Follicle,"(36, 111)",-0.03235646
23235,Germ,"(36, 111)",-0.030724825
23236,Gut,"(36, 111)",-0.00023948273
23237,Hemocytes,"(36, 111)",-0.032538783
23238,MAG,"(36, 111)",-0.032538783
23239,MT,"(36, 111)",-0.032538783
23240,Muscle,"(36, 111)",-0.032538783
23241,Neuron,"(36, 111)",-0.032538783
23242,Proliferating,"(36, 111)",-0.032538783
23243,Epithelial,"(36, 112)",-1.083045
23244,FatBody,"(36, 112)",1.200617
23245,Follicle,"(36, 112)",0.21181367
23246,Germ,"(36, 112)",1.5622051
23247,Gut,"(36, 112)",0.35605276
23248,Hemocytes,"(36, 112)",0.16214679
23249,MAG,"(36, 112)",-0.986259
23250,MT,"(36, 112)",0.5274943
23251,Muscle,"(36, 112)",1.0204564
23252,Neuron,"(36, 112)",-0.91780055
23253,Proliferating,"(36, 112)",0.5896059
23254,Epithelial,"(36, 113)",-1.0176611
23255,FatBody,"(36, 113)",0.9727428
23256,Follicle,"(36, 113)",0.42209494
23257,Germ,"(36, 113)",1.3798431
23258,Gut,"(36, 113)",-0.024864318
23259,Hemocytes,"(36, 113)",0.09160413
23260,MAG,"(36, 113)",-1.2351886
23261,MT,"(36, 113)",0.2740109
23262,Muscle,"(36, 113)",0.63923526
23263,Neuron,"(36, 113)",-1.1228915
23264,Proliferating,"(36, 113)",0.1545781
23265,Epithelial,"(36, 114)",-0.65439683
23266,FatBody,"(36, 114)",1.0633079
23267,Follicle,"(36, 114)",0.2931274
23268,Germ,"(36, 114)",0.84405863
23269,Gut,"(36, 114)",0.028527025
23270,Hemocytes,"(36, 114)",0.010567342
23271,MAG,"(36, 114)",-1.3984337
23272,MT,"(36, 114)",0.2835247
23273,Muscle,"(36, 114)",0.6742539
23274,Neuron,"(36, 114)",-0.7182542
23275,Proliferating,"(36, 114)",0.16256624
23276,Epithelial,"(36, 115)",-0.19677117
23277,FatBody,"(36, 115)",1.3882331
23278,Follicle,"(36, 115)",0.06912499
23279,Germ,"(36, 115)",1.2089739
23280,Gut,"(36, 115)",1.0453976
23281,Hemocytes,"(36, 115)",0.7305553
23282,MAG,"(36, 115)",-0.6270563
23283,MT,"(36, 115)",0.7105547
23284,Muscle,"(36, 115)",0.18716761
23285,Neuron,"(36, 115)",-1.3606238
23286,Proliferating,"(36, 115)",0.4818094
23287,Epithelial,"(36, 116)",-1.2239369
23288,FatBody,"(36, 116)",0.39471722
23289,Follicle,"(36, 116)",0.36562607
23290,Germ,"(36, 116)",0.7769032
23291,Gut,"(36, 116)",-0.5801781
23292,Hemocytes,"(36, 116)",-0.5902723
23293,MAG,"(36, 116)",-1.6193035
23294,MT,"(36, 116)",-0.022689348
23295,Muscle,"(36, 116)",1.1121157
23296,Neuron,"(36, 116)",-0.033406094
23297,Proliferating,"(36, 116)",0.24441318
23298,Epithelial,"(36, 117)",-1.1993972
23299,FatBody,"(36, 117)",1.0336319
23300,Follicle,"(36, 117)",0.37781093
23301,Germ,"(36, 117)",1.5991975
23302,Gut,"(36, 117)",0.16921218
23303,Hemocytes,"(36, 117)",0.09486189
23304,MAG,"(36, 117)",-0.92873996
23305,MT,"(36, 117)",0.35826272
23306,Muscle,"(36, 117)",0.7805309
23307,Neuron,"(36, 117)",-1.1840798
23308,Proliferating,"(36, 117)",0.40826744
23309,Epithelial,"(36, 119)",-1.0629464
23310,FatBody,"(36, 119)",0.9858544
23311,Follicle,"(36, 119)",0.35564697
23312,Germ,"(36, 119)",1.3220955
23313,Gut,"(36, 119)",0.17277421
23314,Hemocytes,"(36, 119)",0.16442856
23315,MAG,"(36, 119)",-1.1724048
23316,MT,"(36, 119)",0.3594202
23317,Muscle,"(36, 119)",0.7487406
23318,Neuron,"(36, 119)",-1.0546973
23319,Proliferating,"(36, 119)",0.4702861
23320,Epithelial,"(36, 120)",-1.3767606
23321,FatBody,"(36, 120)",0.7919749
23322,Follicle,"(36, 120)",0.43800813
23323,Germ,"(36, 120)",1.5891525
23324,Gut,"(36, 120)",-0.2962783
23325,Hemocytes,"(36, 120)",-0.20416065
23326,MAG,"(36, 120)",-1.1036777
23327,MT,"(36, 120)",0.16321361
23328,Muscle,"(36, 120)",0.9691824
23329,Neuron,"(36, 120)",-0.82975274
23330,Proliferating,"(36, 120)",0.2222101
23331,Epithelial,"(36, 121)",0.055535566
23332,FatBody,"(36, 121)",1.1094265
23333,Follicle,"(36, 121)",0.15874675
23334,Germ,"(36, 121)",0.47484532
23335,Gut,"(36, 121)",0.54556847
23336,Hemocytes,"(36, 121)",0.37230447
23337,MAG,"(36, 121)",-1.1782542
23338,MT,"(36, 121)",0.38830608
23339,Muscle,"(36, 121)",0.12014536
23340,Neuron,"(36, 121)",-0.9636251
23341,Proliferating,"(36, 121)",0.15888658
23342,Epithelial,"(36, 123)",-1.255973
23343,FatBody,"(36, 123)",0.7584036
23344,Follicle,"(36, 123)",0.37561795
23345,Germ,"(36, 123)",1.0625082
23346,Gut,"(36, 123)",-0.24973568
23347,Hemocytes,"(36, 123)",-0.28820103
23348,MAG,"(36, 123)",-1.3468385
23349,MT,"(36, 123)",0.15458387
23350,Muscle,"(36, 123)",1.0345626
23351,Neuron,"(36, 123)",-0.51057386
23352,Proliferating,"(36, 123)",0.39035815
23353,Epithelial,"(36, 124)",-0.8633103
23354,FatBody,"(36, 124)",1.3203543
23355,Follicle,"(36, 124)",0.22589625
23356,Germ,"(36, 124)",1.5363727
23357,Gut,"(36, 124)",0.6242611
23358,Hemocytes,"(36, 124)",0.4025999
23359,MAG,"(36, 124)",-0.67705804
23360,MT,"(36, 124)",0.58100754
23361,Muscle,"(36, 124)",0.6132541
23362,Neuron,"(36, 124)",-1.3013741
23363,Proliferating,"(36, 124)",0.5532
23364,Epithelial,"(36, 125)",-0.6008528
23365,FatBody,"(36, 125)",1.0605587
23366,Follicle,"(36, 125)",0.1645282
23367,Germ,"(36, 125)",0.7179401
23368,Gut,"(36, 125)",0.11983481
23369,Hemocytes,"(36, 125)",-0.117646486
23370,MAG,"(36, 125)",-1.5142905
23371,MT,"(36, 125)",0.37759286
23372,Muscle,"(36, 125)",0.91461873
23373,Neuron,"(36, 125)",-0.32169032
23374,Proliferating,"(36, 125)",0.26850948
23375,Epithelial,"(36, 126)",-1.1902349
23376,FatBody,"(36, 126)",0.9160598
23377,Follicle,"(36, 126)",0.39691857
23378,Germ,"(36, 126)",1.5225273
23379,Gut,"(36, 126)",0.17053208
23380,Hemocytes,"(36, 126)",0.10577624
23381,MAG,"(36, 126)",-1.0422101
23382,MT,"(36, 126)",0.32672834
23383,Muscle,"(36, 126)",0.70106584
23384,Neuron,"(36, 126)",-1.1752961
23385,Proliferating,"(36, 126)",0.43898672
23386,Epithelial,"(36, 127)",-1.039102
23387,FatBody,"(36, 127)",1.3071986
23388,Follicle,"(36, 127)",0.24081749
23389,Germ,"(36, 127)",1.6077504
23390,Gut,"(36, 127)",0.48691648
23391,Hemocytes,"(36, 127)",0.3059708
23392,MAG,"(36, 127)",-0.7625387
23393,MT,"(36, 127)",0.5536186
23394,Muscle,"(36, 127)",0.78136593
23395,Neuron,"(36, 127)",-1.1730641
23396,Proliferating,"(36, 127)",0.5354537
23397,Epithelial,"(37, 42)",-0.61858606
23398,FatBody,"(37, 42)",0.7192014
23399,Follicle,"(37, 42)",0.3879103
23400,Germ,"(37, 42)",1.217865
23401,Gut,"(37, 42)",0.51546526
23402,Hemocytes,"(37, 42)",0.3347195
23403,MAG,"(37, 42)",-0.5508132
23404,MT,"(37, 42)",0.27042797
23405,Muscle,"(37, 42)",-0.029705213
23406,Neuron,"(37, 42)",-1.5422635
23407,Proliferating,"(37, 42)",0.36565393
23408,Epithelial,"(37, 44)",-1.310897
23409,FatBody,"(37, 44)",0.8414845
23410,Follicle,"(37, 44)",0.33294663
23411,Germ,"(37, 44)",1.4131495
23412,Gut,"(37, 44)",-0.1298547
23413,Hemocytes,"(37, 44)",-0.050853956
23414,MAG,"(37, 44)",-1.1574361
23415,MT,"(37, 44)",0.2780252
23416,Muscle,"(37, 44)",1.0328166
23417,Neuron,"(37, 44)",-0.6670426
23418,Proliferating,"(37, 44)",0.5288864
23419,Epithelial,"(37, 48)",-1.3303905
23420,FatBody,"(37, 48)",0.72363746
23421,Follicle,"(37, 48)",0.45309928
23422,Germ,"(37, 48)",1.0188767
23423,Gut,"(37, 48)",-0.17612211
23424,Hemocytes,"(37, 48)",-0.18699506
23425,MAG,"(37, 48)",-0.8694842
23426,MT,"(37, 48)",0.21120483
23427,Muscle,"(37, 48)",0.985599
23428,Neuron,"(37, 48)",-0.9206969
23429,Proliferating,"(37, 48)",0.643907
23430,Epithelial,"(37, 53)",-0.740309
23431,FatBody,"(37, 53)",0.49520272
23432,Follicle,"(37, 53)",0.45479527
23433,Germ,"(37, 53)",1.2197477
23434,Gut,"(37, 53)",0.29966366
23435,Hemocytes,"(37, 53)",0.22775272
23436,MAG,"(37, 53)",-0.5250616
23437,MT,"(37, 53)",0.30895314
23438,Muscle,"(37, 53)",-0.006992219
